,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS
257,2003,Prairie View,SWAC,17,12,70.4,71.5,-1.07,-8.42,-4.16,-5.33,-9.49
258,2003,Texas Southern,SWAC,18,13,73.2,71.5,1.65,-11.21,-2.95,-6.61,-9.56
259,2003,Centenary (LA),Ind,14,14,76.6,75.6,1.00,-3.88,-0.04,-9.62,-9.66
260,2003,Kansas City,Mid-Cont,9,20,67.9,75.2,-7.38,-2.35,-3.26,-6.46,-9.72
261,2003,Charleston Southern,Big South,14,14,65.3,65.7,-0.39,-8.91,-9.12,-0.75,-9.87
262,2003,Saint Francis (PA),NEC,14,14,68.3,69.8,-1.54,-8.37,-5.37,-4.54,-9.90
263,2003,Delaware State,MEAC,15,12,62.2,62.6,-0.37,-9.57,-12.66,2.72,-9.94
264,2003,Texas A&M-Corpus Christi,Ind,14,15,76.0,77.5,-1.48,-5.25,2.27,-12.22,-9.94
265,2003,Sacramento State,Big Sky,12,17,65.3,72.0,-6.69,-1.84,-5.30,-4.73,-10.02
266,2003,Alabama State,SWAC,14,15,64.1,63.7,0.48,-10.00,-12.07,1.74,-10.33
267,2003,Howard,MEAC,13,17,73.2,72.8,0.37,-10.72,-1.23,-9.13,-10.35
268,2003,Jacksonville,A-Sun (South),13,16,66.2,69.3,-3.10,-6.12,-8.39,-2.02,-10.41
269,2003,Florida A&M,MEAC,17,12,71.5,71.9,-0.38,-10.30,-1.88,-8.69,-10.58
270,2003,Dartmouth,Ivy,8,19,60.2,63.9,-3.70,-5.44,-11.78,1.15,-10.63
271,2003,UTEP,WAC,6,24,63.1,73.2,-10.10,0.04,-6.65,-4.07,-10.72
272,2003,Southeastern Louisiana,Southland,11,16,65.7,68.1,-2.37,-5.41,-7.11,-3.66,-10.77
273,2003,Louisiana-Monroe,Southland,12,16,71.9,75.8,-3.89,-6.66,-0.84,-10.05,-10.89
274,2003,Purdue-Fort Wayne,Ind,9,21,68.5,76.6,-8.07,-2.26,-4.07,-6.86,-10.93
275,2003,Eastern Kentucky,OVC,11,17,77.6,78.0,-0.46,-5.03,0.43,-11.42,-10.98
276,2003,Coppin State,MEAC,11,17,58.0,61.6,-3.61,-7.39,-15.04,4.04,-11.00
277,2003,Gardner-Webb,A-Sun (North),5,24,67.7,74.9,-7.14,-3.36,-5.96,-5.08,-11.04
278,2003,UTSA,Southland,10,17,66.7,71.9,-5.15,-5.30,-4.91,-6.27,-11.18
279,2003,Fairleigh Dickinson,NEC,15,14,72.6,74.2,-1.62,-9.91,-2.50,-9.03,-11.53
280,2003,Navy,Patriot,8,20,60.8,65.1,-4.32,-5.21,-10.29,-1.26,-11.56
281,2003,Western Carolina,Southern (North),9,19,73.0,75.3,-2.29,-4.38,-4.37,-7.43,-11.80
282,2003,Jackson State,SWAC,10,18,70.4,74.5,-4.04,-7.93,-2.91,-9.05,-11.97
283,2003,The Citadel,Southern (South),8,20,66.4,69.0,-2.68,-3.90,-10.79,-1.40,-12.19
284,2003,Cornell,Ivy,9,18,60.8,67.8,-7.04,-4.27,-10.18,-2.06,-12.23
285,2003,Alcorn State,SWAC,14,19,69.1,73.1,-4.03,-8.36,-5.18,-7.21,-12.39
286,2003,Coastal Carolina,Big South,13,15,67.4,68.8,-1.39,-8.95,-7.03,-5.43,-12.45
287,2003,Florida Atlantic,A-Sun (South),7,21,69.7,76.8,-7.14,-4.18,-3.69,-8.87,-12.55
288,2003,Long Beach State,Big West,5,22,63.4,74.6,-11.19,-0.78,-6.71,-6.11,-12.82
289,2003,Robert Morris,NEC,10,17,70.8,74.0,-3.15,-9.20,-3.69,-9.35,-13.04
290,2003,UNC Asheville,Big South,15,17,72.5,78.6,-6.06,-5.60,-1.06,-12.13,-13.19
291,2003,VMI,Southern (North),10,20,65.1,71.6,-6.50,-4.29,-10.46,-2.90,-13.36
292,2003,Elon,Big South,12,15,63.2,68.0,-4.78,-7.97,-11.57,-2.05,-13.62
293,2003,Long Island University,NEC,9,19,75.1,81.0,-5.93,-7.72,1.67,-15.31,-13.65
294,2003,Norfolk State,MEAC,14,15,63.0,65.0,-2.00,-11.83,-12.38,-1.45,-13.83
295,2003,Liberty,Big South,14,15,65.5,69.5,-4.00,-10.35,-7.99,-5.92,-13.91
296,2003,Western Illinois,Mid-Cont,7,21,67.2,75.8,-8.61,-2.97,-7.39,-6.62,-14.01
297,2003,Chicago State,Mid-Cont,3,27,63.2,75.0,-11.77,-2.43,-8.24,-5.95,-14.20
298,2003,Mount St. Mary's,NEC,11,16,63.5,69.7,-6.15,-8.11,-11.01,-3.24,-14.26
299,2003,Stetson,A-Sun (South),7,20,68.7,78.0,-9.30,-4.84,0.37,-14.64,-14.28
300,2003,Maryland-Baltimore County,NEC,7,20,63.1,69.8,-6.74,-8.00,-11.24,-3.50,-14.74
301,2003,Texas-Rio Grande Valley,Ind,10,20,66.0,67.4,-1.43,-6.67,-11.98,-2.77,-14.75
302,2003,Albany (NY),AEC,7,21,65.9,75.7,-9.79,-5.09,-5.58,-9.29,-14.87
303,2003,Northwestern State,Southland,6,21,62.3,71.0,-8.70,-6.76,-10.43,-5.04,-15.46
304,2003,Sacred Heart,NEC,8,21,69.2,76.9,-7.72,-7.26,-4.47,-11.26,-15.73
305,2003,High Point,Big South,7,20,68.5,74.9,-6.37,-9.08,-4.37,-11.39,-15.76
306,2003,Alabama A&M,SWAC,8,19,72.7,76.7,-4.07,-11.83,-4.18,-12.54,-16.71
307,2003,Loyola (MD),MAAC,4,24,59.0,72.0,-13.00,-3.71,-13.57,-3.14,-16.71
308,2003,Grambling,SWAC,12,18,72.9,79.9,-6.97,-7.47,-2.84,-14.20,-17.04
309,2003,New Hampshire,AEC,5,23,65.5,77.4,-11.93,-5.14,-5.07,-12.00,-17.07
310,2003,Columbia,Ivy,2,25,49.6,62.1,-12.44,-4.83,-20.92,3.65,-17.28
311,2003,Southern,SWAC,9,20,67.8,71.0,-3.21,-13.20,-8.87,-8.63,-17.50
312,2003,Towson,CAA,4,24,56.8,72.0,-15.18,-3.56,-13.59,-5.15,-18.74
313,2003,Bethune-Cookman,MEAC,8,22,64.7,72.9,-8.20,-10.93,-10.12,-9.01,-19.13
314,2003,Radford,Big South,10,20,63.1,73.4,-10.30,-9.24,-10.64,-8.56,-19.20
315,2003,Army,Patriot,5,22,54.9,65.5,-10.63,-5.92,-16.91,-2.81,-19.72
316,2003,Campbell,A-Sun (North),5,22,65.0,77.7,-12.67,-6.51,-9.22,-10.58,-19.80
317,2003,Maryland-Eastern Shore,MEAC,5,23,62.9,71.4,-8.57,-11.25,-11.77,-8.06,-19.83
318,2003,Morgan State,MEAC,7,22,68.2,76.3,-8.10,-12.69,-6.94,-13.86,-20.80
319,2003,Nicholls State,Southland,3,25,53.9,69.0,-15.18,-5.51,-18.28,-3.57,-21.85
320,2003,Tennessee State,OVC,2,25,73.2,91.5,-18.26,-3.51,-1.22,-22.70,-23.92
321,2003,Arkansas-Pine Bluff,SWAC,4,24,54.5,74.2,-19.68,-4.54,-18.37,-5.85,-24.22
322,2003,Morris Brown,Ind,8,20,63.0,75.0,-12.00,-10.21,-16.38,-8.87,-25.25
323,2003,Savannah State,Ind,3,24,61.5,78.6,-17.11,-7.48,-13.73,-11.84,-25.57
324,2003,North Carolina A&T,MEAC,1,26,61.3,80.4,-19.15,-8.15,-12.40,-15.55,-27.96
0,2004,Duke,ACC,31,6,79.8,65.0,14.81,10.86,15.78,9.90,25.67
1,2004,Connecticut,Big East,33,6,78.8,63.9,14.87,7.77,14.17,8.47,22.64
2,2004,Oklahoma State,Big 12,31,4,77.1,62.5,14.57,7.23,10.54,10.30,20.85
3,2004,Georgia Tech,ACC,28,10,76.6,67.2,9.45,11.21,11.60,9.06,20.66
4,2004,Saint Joseph's,A-10 (East),30,2,77.4,62.3,15.06,4.97,11.01,9.03,20.03
5,2004,North Carolina,ACC,19,11,82.1,74.8,7.37,12.04,18.51,0.89,19.40
6,2004,Wisconsin,Big Ten,25,7,68.4,57.0,11.47,7.49,4.02,14.94,18.96
7,2004,Gonzaga,WCC,28,3,81.8,66.2,15.61,3.32,13.83,5.10,18.94
8,2004,Kentucky,SEC (East),27,5,73.9,63.6,10.28,8.54,8.82,10.01,18.83
9,2004,Cincinnati,CUSA,25,7,76.7,64.3,12.47,6.28,11.39,7.37,18.75
10,2004,Louisville,CUSA,20,10,73.2,61.5,11.63,6.97,7.80,10.80,18.60
11,2004,Texas,Big 12,25,8,76.6,66.5,10.12,8.40,10.46,8.06,18.52
12,2004,NC State,ACC,21,10,72.9,65.1,7.84,10.61,7.39,11.06,18.45
13,2004,Wake Forest,ACC,21,10,83.5,76.1,7.42,11.03,19.39,-0.94,18.45
14,2004,Pittsburgh,Big East,31,5,67.9,56.4,11.53,6.49,2.40,15.80,18.20
15,2004,Stanford,Pac-10,30,2,73.6,60.5,13.13,4.33,4.90,12.56,17.46
16,2004,Kansas,Big 12,24,9,75.8,67.2,8.64,9.44,11.12,5.98,17.10
17,2004,Maryland,ACC,20,12,77.4,72.1,5.28,11.68,12.12,4.85,16.96
18,2004,Illinois,Big Ten,26,7,72.8,62.9,9.85,7.09,8.42,8.52,16.93
19,2004,Mississippi State,SEC (West),26,4,77.3,66.6,10.70,6.08,11.76,5.02,16.78
20,2004,Florida,SEC (East),20,11,76.4,69.3,7.10,9.19,11.84,4.44,16.28
21,2004,Vanderbilt,SEC (East),23,10,73.2,65.0,8.12,7.57,7.32,8.37,15.69
22,2004,Arizona,Pac-10,20,10,87.1,78.5,8.67,6.63,20.16,-4.87,15.29
23,2004,Nevada,WAC,25,9,75.9,66.4,9.47,5.82,9.33,5.58,14.91
24,2004,Providence,Big East,20,9,71.0,64.4,6.66,8.21,6.60,8.27,14.87
25,2004,Texas Tech,Big 12,23,11,73.2,66.7,6.50,8.21,7.49,7.22,14.71
26,2004,Florida State,ACC,19,14,71.5,65.1,6.39,8.31,5.16,9.30,14.46
27,2004,Alabama,SEC (West),20,13,72.1,68.0,4.09,10.20,8.58,5.71,14.29
28,2004,Seton Hall,Big East,21,10,71.9,65.4,6.45,7.78,7.31,6.97,14.28
29,2004,Xavier,A-10 (West),26,11,71.2,63.2,8.00,5.84,4.66,9.18,13.84
30,2004,Memphis,CUSA,22,8,72.4,65.3,7.10,5.96,7.13,5.93,13.06
31,2004,Syracuse,Big East,23,8,73.1,67.6,5.45,7.61,8.00,5.07,13.06
32,2004,South Carolina,SEC (East),23,11,70.1,62.6,7.44,5.33,4.95,7.81,12.77
33,2004,Brigham Young,MWC,21,9,73.3,65.5,7.80,6.31,7.66,5.04,12.70
34,2004,Nebraska,Big 12,18,13,70.5,62.9,7.58,5.08,3.31,9.35,12.66
35,2004,Charlotte,CUSA,21,9,79.1,71.6,7.53,4.70,13.42,-1.18,12.24
36,2004,Michigan State,Big Ten,18,12,71.3,67.5,3.77,8.38,8.72,3.43,12.15
37,2004,Western Michigan,MAC (West),26,5,78.5,66.1,12.42,0.20,8.01,3.99,12.00
38,2004,Boston College,Big East,24,10,68.0,63.2,4.82,7.17,3.45,8.54,11.99
39,2004,Michigan,Big Ten,23,11,68.9,63.2,5.62,6.17,4.07,7.72,11.79
40,2004,UAB,CUSA,22,10,75.4,69.3,6.13,5.62,9.21,2.54,11.75
41,2004,UTEP,WAC,24,8,77.5,67.5,9.94,3.55,9.85,1.57,11.42
42,2004,Utah,MWC,24,9,64.7,57.4,7.30,4.53,-2.72,14.09,11.37
43,2004,Southern Illinois,MVC,25,5,71.0,63.0,8.07,2.64,3.22,7.49,10.71
44,2004,Notre Dame,Big East,19,13,70.5,67.2,3.31,7.39,5.72,4.98,10.70
45,2004,Missouri,Big 12,16,14,74.2,72.6,1.63,9.04,8.88,1.79,10.67
46,2004,Oklahoma,Big 12,20,11,66.4,62.1,4.26,6.27,0.45,10.08,10.53
47,2004,Auburn,SEC (West),14,14,70.0,65.6,4.43,5.89,4.25,6.06,10.32
48,2004,Richmond,A-10 (West),20,13,64.5,59.5,5.00,5.07,-1.65,11.72,10.07
49,2004,Villanova,Big East,18,17,70.6,68.7,1.91,8.25,5.11,4.93,10.04
50,2004,Purdue,Big Ten,17,14,64.9,60.6,4.26,5.48,-0.84,10.58,9.74
51,2004,Colorado,Big 12,18,11,74.2,70.7,3.45,7.18,8.17,1.52,9.68
52,2004,Washington,Pac-10,19,12,82.0,79.0,3.03,6.42,15.48,-6.02,9.46
53,2004,Manhattan,MAAC,25,6,74.5,64.0,10.55,-1.25,3.44,5.86,9.30
54,2004,Iowa State,Big 12,20,13,74.6,72.7,1.91,8.06,8.79,0.43,9.22
55,2004,Air Force,MWC,22,7,59.9,50.9,9.03,0.08,-9.42,18.54,9.12
56,2004,Louisiana State,SEC (West),18,11,66.3,63.8,2.52,6.59,1.01,8.10,9.10
57,2004,Virginia,ACC,18,13,74.4,74.9,-0.58,9.65,8.58,0.49,9.07
58,2004,DePaul,CUSA,22,10,70.5,67.8,2.69,6.38,5.18,3.89,9.06
59,2004,George Washington,A-10 (West),18,12,75.0,70.1,4.93,4.13,8.74,0.32,9.06
60,2004,Utah State,Big West,25,4,69.3,58.1,11.21,-1.43,0.12,8.91,9.03
61,2004,Wichita State,MVC,21,11,71.8,64.9,6.91,2.62,4.73,4.21,8.94
62,2004,Georgia,SEC (East),16,14,66.5,65.7,0.77,8.16,1.59,7.34,8.93
63,2004,Boise State,WAC,23,10,73.7,67.5,6.18,4.14,5.22,3.63,8.85
64,2004,Iowa,Big Ten,16,13,71.4,68.9,2.52,6.18,6.90,1.79,8.70
65,2004,Kansas State,Big 12,14,14,69.4,65.5,3.86,4.84,1.91,6.79,8.70
66,2004,Oregon,Pac-10,18,13,74.9,73.2,1.74,6.90,8.75,-0.11,8.64
67,2004,Rutgers,Big East,20,13,68.7,65.5,3.12,6.88,2.93,5.60,8.53
68,2004,Creighton,MVC,20,9,68.4,61.8,6.62,1.90,1.79,6.73,8.52
69,2004,Saint Mary's (CA),WCC,19,12,76.7,67.2,9.52,1.79,5.37,2.67,8.04
70,2004,Kent State,MAC (East),22,9,72.8,64.1,8.68,0.77,2.97,4.81,7.77
71,2004,Saint Louis,CUSA,19,13,62.7,59.9,2.72,5.03,-4.18,11.93,7.75
72,2004,Hawaii,WAC,21,12,70.8,67.1,3.79,4.23,4.67,3.03,7.70
73,2004,Rice,WAC,22,11,74.1,70.0,4.12,3.99,6.56,0.96,7.52
74,2004,Nevada-Las Vegas,MWC,18,13,74.0,71.3,2.71,5.19,8.66,-1.17,7.49
75,2004,Tennessee,SEC (East),15,14,71.1,70.9,0.21,7.18,5.50,1.88,7.38
76,2004,Murray State,OVC,28,6,80.3,68.9,11.41,-3.20,8.51,-1.29,7.22
77,2004,Rhode Island,A-10 (East),20,14,68.9,64.8,4.09,2.80,0.96,6.23,7.19
78,2004,Dayton,A-10 (West),24,9,68.0,64.5,3.55,3.58,0.57,6.55,7.12
79,2004,Northern Iowa,MVC,21,10,69.3,65.0,4.26,3.21,2.88,3.99,6.87
80,2004,Virginia Commonwealth,CAA,23,8,71.0,64.1,6.97,-0.17,1.39,5.41,6.80
81,2004,Arkansas,SEC (West),12,16,68.9,68.6,0.25,6.28,2.66,3.87,6.53
82,2004,Marquette,CUSA,19,12,71.2,68.5,2.68,4.12,3.77,2.72,6.48
83,2004,Milwaukee,Horizon,20,11,77.3,71.4,5.90,1.26,10.47,-4.04,6.43
84,2004,California,Pac-10,13,15,66.9,67.3,-0.36,6.65,-0.61,6.90,6.29
85,2004,Louisiana,Sun Belt (West),20,9,77.0,69.0,8.07,0.42,6.46,-0.22,6.24
86,2004,West Virginia,Big East,17,14,65.6,65.8,-0.19,6.28,-0.15,6.23,6.08
87,2004,Illinois-Chicago,Horizon,24,8,69.5,63.0,6.47,-0.47,0.74,5.26,6.00
88,2004,Clemson,ACC,10,18,65.7,70.9,-5.25,11.12,0.07,5.80,5.87
89,2004,Pacific,Big West,25,8,68.8,63.5,5.30,0.95,1.26,4.51,5.76
90,2004,Pennsylvania,Ivy,17,10,71.4,63.6,7.85,-2.09,2.51,3.26,5.76
91,2004,Fresno State,WAC,14,15,62.8,61.8,1.07,5.11,-3.36,9.11,5.75
92,2004,Detroit Mercy,Horizon,19,11,64.9,59.6,5.37,0.36,-4.72,10.45,5.73
93,2004,Temple,A-10 (East),15,14,65.1,64.7,0.41,5.16,-1.03,6.60,5.58
94,2004,Wyoming,MWC,11,17,70.0,69.0,0.96,4.55,4.45,1.07,5.52
95,2004,Miami (FL),Big East,14,16,71.6,68.9,2.70,3.28,4.70,0.68,5.38
96,2004,Indiana,Big Ten,14,15,64.9,67.6,-2.76,7.94,0.60,4.58,5.18
97,2004,East Carolina,CUSA,13,14,70.6,66.1,4.41,2.16,1.59,3.57,5.16
98,2004,Missouri State,MVC,19,14,66.9,63.9,3.06,2.01,0.48,4.59,5.07
99,2004,San Diego State,MWC,14,16,70.8,70.6,0.27,5.81,4.06,0.86,4.92
100,2004,New Mexico,MWC,14,14,69.6,65.7,3.89,3.76,1.09,3.78,4.87
101,2004,Northwestern,Big Ten,14,15,61.6,62.9,-1.28,5.91,-3.76,8.40,4.64
102,2004,Troy,A-Sun,24,7,84.6,72.7,11.97,-5.70,10.39,-5.82,4.57
103,2004,Georgetown,Big East,13,15,67.3,66.0,1.25,3.30,1.26,3.29,4.55
104,2004,East Tennessee State,Southern (North),27,6,79.3,69.4,9.91,-3.15,6.33,-2.14,4.19
105,2004,Mississippi,SEC (West),13,15,63.2,65.4,-2.18,6.36,-2.62,6.80,4.18
106,2004,George Mason,CAA,23,10,71.6,68.0,3.64,0.37,2.36,1.65,4.01
107,2004,Old Dominion,CAA,17,12,73.7,70.2,3.48,0.45,4.65,-0.72,3.93
108,2004,Minnesota,Big Ten,12,18,70.1,71.7,-1.63,5.36,4.99,-1.26,3.73
109,2004,Drexel,CAA,18,11,72.9,68.1,4.76,-1.22,3.89,-0.35,3.54
110,2004,UCLA,Pac-10,11,17,66.5,70.0,-3.46,6.82,-0.65,4.01,3.35
111,2004,Virginia Tech,Big East,15,14,66.6,67.7,-1.07,4.36,0.54,2.75,3.29
112,2004,Niagara,MAAC,22,10,81.6,75.2,6.41,-3.14,11.08,-7.81,3.27
113,2004,Southern California,Pac-10,13,15,75.4,78.8,-3.39,6.51,7.56,-4.44,3.12
114,2004,Washington State,Pac-10,13,16,57.9,59.7,-1.79,5.04,-10.28,13.25,2.97
115,2004,Arizona State,Pac-10,10,17,74.1,76.6,-2.52,5.34,6.58,-3.76,2.82
116,2004,Miami (OH),MAC (East),18,11,62.9,61.8,1.10,1.60,-6.14,8.60,2.46
117,2004,UC Santa Barbara,Big West,16,12,66.0,62.0,4.00,-0.63,-3.27,5.67,2.40
118,2004,Buffalo,MAC (East),17,12,75.0,71.4,3.55,-1.19,5.16,-2.80,2.36
119,2004,Louisiana Tech,WAC,15,15,67.0,66.5,0.57,2.55,-0.67,2.93,2.27
120,2004,Toledo,MAC (West),20,11,76.7,75.5,1.26,0.97,7.47,-5.24,2.23
121,2004,Colorado State,MWC,13,16,70.2,71.9,-1.72,4.87,4.45,-2.47,1.98
122,2004,Pepperdine,WCC,15,16,78.9,79.1,-0.16,2.11,11.07,-9.12,1.95
123,2004,Central Florida,A-Sun,25,6,70.4,61.8,8.55,-5.87,-4.65,6.52,1.86
124,2004,Butler,Horizon,16,14,62.4,60.2,2.23,-0.03,-5.78,7.58,1.80
125,2004,Belmont,A-Sun,21,9,72.4,64.9,7.47,-4.68,0.00,1.70,1.70
126,2004,Western Kentucky,Sun Belt (East),15,13,76.3,71.0,5.29,-0.10,5.93,-4.30,1.63
127,2004,Ohio State,Big Ten,14,16,65.0,68.5,-3.50,5.04,-0.17,1.70,1.54
128,2004,Princeton,Ivy,20,8,62.9,56.8,6.04,-3.31,-8.15,9.69,1.54
129,2004,Oregon State,Pac-10,12,16,72.1,74.0,-1.89,4.60,3.63,-2.14,1.49
130,2004,UNC Wilmington,CAA,15,15,61.5,59.6,1.90,-0.46,-9.14,10.58,1.44
131,2004,IUPUI,Mid-Cont,21,11,78.3,72.3,5.97,-2.41,5.38,-3.95,1.43
132,2004,Austin Peay,OVC,22,10,65.6,60.5,5.09,-1.38,-7.55,8.97,1.42
133,2004,TCU,CUSA,12,17,66.9,70.5,-3.59,4.97,1.05,0.34,1.39
134,2004,Tulsa,WAC,9,20,68.3,71.7,-3.34,4.62,1.84,-0.56,1.28
135,2004,Duquesne,A-10 (West),12,17,70.3,71.4,-1.07,2.23,3.25,-2.08,1.16
136,2004,College of Charleston,Southern (South),20,9,73.6,67.8,5.79,-3.98,2.27,-1.14,1.13
137,2004,Boston University,AEC,23,6,66.6,59.5,7.03,-5.91,-3.60,4.73,1.12
138,2004,Ball State,MAC (West),14,15,70.6,70.1,0.48,1.78,2.02,-0.99,1.03
139,2004,Fairfield,MAAC,19,11,67.6,64.2,3.40,-2.38,-4.00,5.02,1.02
140,2004,Eastern Washington,Big Sky,17,13,70.1,67.8,2.23,-0.34,0.06,0.78,0.83
141,2004,Santa Clara,WCC,16,16,65.7,66.6,-0.88,2.62,-4.13,4.95,0.82
142,2004,Southern Methodist,WAC,12,18,64.6,68.7,-4.10,4.79,-1.98,2.67,0.69
143,2004,Hofstra,CAA,14,15,70.7,71.1,-0.45,0.52,2.05,-1.98,0.07
144,2004,Kansas City,Mid-Cont,15,14,74.0,70.4,3.52,-3.45,1.89,-1.83,0.07
145,2004,Georgia State,A-Sun,20,9,74.8,68.4,6.38,-5.00,0.36,-0.33,0.03
146,2004,Bradley,MVC,15,16,66.4,68.6,-2.19,1.94,-2.03,1.97,-0.06
147,2004,Oral Roberts,Mid-Cont,17,11,80.9,76.2,4.71,-1.79,7.83,-7.88,-0.06
148,2004,Drake,MVC,12,16,69.9,71.5,-1.61,2.15,2.05,-2.11,-0.07
149,2004,Valparaiso,Mid-Cont,18,13,71.5,71.0,0.52,0.01,0.82,-0.91,-0.09
150,2004,Akron,MAC (East),13,15,71.8,72.1,-0.39,0.01,1.55,-1.93,-0.38
151,2004,Illinois State,MVC,10,19,62.9,65.3,-2.41,3.12,-4.79,4.19,-0.60
152,2004,Delaware,CAA,16,12,71.0,69.7,1.29,-1.95,1.45,-2.11,-0.66
153,2004,Middle Tennessee,Sun Belt (East),17,12,70.1,66.6,3.59,-1.71,-1.12,0.45,-0.68
154,2004,Idaho,Big West,14,16,63.5,63.6,-0.03,0.43,-5.20,4.39,-0.82
155,2004,Portland,WCC,11,17,69.8,73.5,-3.79,2.83,1.15,-2.11,-0.96
156,2004,Little Rock,Sun Belt (East),17,12,71.8,65.3,6.41,-3.97,-1.92,0.92,-1.01
157,2004,Oakland,Mid-Cont,13,17,74.5,74.0,0.57,-0.30,3.29,-4.30,-1.01
158,2004,St. John's (NY),Big East,6,21,62.0,70.9,-8.93,7.85,-2.60,1.53,-1.07
159,2004,Green Bay,Horizon,17,11,65.5,65.3,0.21,-0.96,-4.36,3.22,-1.15
160,2004,Georgia Southern,Southern (South),21,8,80.6,71.2,9.34,-6.94,4.72,-5.92,-1.21
161,2004,Bowling Green State,MAC (West),14,17,70.8,71.2,-0.39,0.49,1.01,-2.28,-1.27
162,2004,Chattanooga,Southern (North),19,11,82.1,75.3,6.77,-2.98,5.92,-7.31,-1.39
163,2004,Texas A&M,Big 12,7,21,71.9,76.4,-4.54,3.03,4.17,-5.67,-1.51
164,2004,Arkansas State,Sun Belt (East),17,11,74.2,69.9,4.32,-4.42,1.91,-3.48,-1.57
165,2004,Southern Mississippi,CUSA,13,15,64.9,68.3,-3.39,3.00,-2.75,1.05,-1.70
166,2004,Davidson,Southern (South),17,12,73.1,70.8,2.24,-0.99,-1.36,-0.40,-1.76
167,2004,Holy Cross,Patriot,13,15,63.1,58.6,4.50,-6.69,-7.41,5.65,-1.76
168,2004,Indiana State,MVC,9,19,58.0,61.8,-3.79,2.02,-9.89,8.12,-1.76
169,2004,Houston,CUSA,9,18,59.0,64.6,-5.67,3.80,-8.87,7.01,-1.86
170,2004,Weber State,Big Sky,15,14,68.3,66.4,1.83,-2.15,-2.92,1.03,-1.89
171,2004,Cal State Northridge,Big West,14,16,68.2,68.8,-0.60,-0.46,-0.47,-1.44,-1.91
172,2004,La Salle,A-10 (West),10,20,65.1,69.9,-4.83,2.90,-2.19,0.26,-1.93
173,2004,San Francisco,WCC,17,14,65.0,67.8,-2.77,1.86,-4.24,2.29,-1.95
174,2004,Stephen F. Austin,Southland,21,9,71.3,60.7,10.57,-9.33,-7.11,5.00,-2.10
175,2004,Wright State,Horizon,14,14,66.3,67.5,-1.18,-0.95,-3.00,0.90,-2.10
176,2004,Furman,Southern (South),17,12,73.2,66.9,6.31,-5.81,-0.98,-1.14,-2.12
177,2004,Loyola Marymount,WCC,15,14,67.7,69.1,-1.48,0.04,-3.36,1.22,-2.14
178,2004,Marshall,MAC (East),12,17,69.7,74.1,-4.41,2.21,1.08,-3.29,-2.21
179,2004,South Florida,CUSA,7,20,61.3,68.5,-7.22,4.92,-4.49,2.19,-2.30
180,2004,Massachusetts,A-10 (East),10,19,68.1,73.0,-4.90,2.59,0.90,-3.20,-2.31
181,2004,New Orleans,Sun Belt (West),17,14,69.7,70.8,-1.13,-0.53,0.25,-2.61,-2.36
182,2004,Denver,Sun Belt (West),14,13,69.5,69.6,-0.07,-1.67,-0.30,-2.06,-2.37
183,2004,Centenary (LA),Mid-Cont,16,12,70.2,68.0,2.18,-2.39,-3.31,0.88,-2.43
184,2004,Saint Peter's,MAAC,17,12,75.7,75.3,0.38,-2.81,5.04,-7.47,-2.43
185,2004,Baylor,Big 12,8,21,63.7,70.4,-6.69,5.20,-4.02,1.30,-2.73
186,2004,Vermont,AEC,22,9,66.0,62.4,3.61,-6.36,-4.57,1.83,-2.74
187,2004,Penn State,Big Ten,9,19,58.3,66.9,-8.64,5.67,-6.71,3.74,-2.97
188,2004,Liberty,Big South,18,15,69.2,67.4,1.82,-4.22,-2.83,-0.30,-3.12
189,2004,Tulane,CUSA,11,17,65.4,69.5,-4.18,1.91,-3.42,0.26,-3.16
190,2004,Ohio,MAC (East),10,20,66.7,69.7,-3.00,-0.19,-2.18,-1.01,-3.19
191,2004,Birmingham-Southern,Big South,20,7,74.0,65.2,8.81,-9.79,-0.64,-2.63,-3.27
192,2004,UC Irvine,Big West,11,17,63.6,66.1,-2.50,-0.10,-5.34,2.01,-3.33
193,2004,New Mexico State,Sun Belt (West),13,14,66.1,65.7,0.37,-1.58,-5.49,2.15,-3.34
194,2004,Cal Poly,Big West,11,16,70.4,73.2,-2.81,-0.20,2.07,-5.46,-3.39
195,2004,UC Riverside,Big West,11,17,69.0,70.5,-1.46,-0.21,-1.28,-2.34,-3.62
196,2004,Evansville,MVC,7,22,67.7,74.6,-6.93,3.27,2.72,-6.38,-3.66
197,2004,Eastern Michigan,MAC (West),13,15,70.9,70.3,0.64,-1.14,-0.72,-3.26,-3.98
198,2004,Cal State Fullerton,Big West,11,17,70.8,73.2,-2.39,-0.81,0.99,-5.02,-4.03
199,2004,Yale,Ivy,12,15,66.2,66.6,-0.37,-2.51,-5.44,1.40,-4.05
200,2004,Loyola (IL),Horizon,9,20,70.1,75.4,-5.31,1.17,2.49,-6.63,-4.14
201,2004,Sacramento State,Big Sky,13,15,71.0,70.8,0.29,-2.39,0.04,-4.23,-4.20
202,2004,Bucknell,Patriot,14,15,64.9,60.7,4.28,-6.65,-6.52,2.32,-4.21
203,2004,Northern Illinois,MAC (West),10,20,67.7,70.0,-2.30,0.09,-3.52,-0.80,-4.31
204,2004,Northern Arizona,Big Sky,15,14,75.9,74.1,1.79,-3.12,1.95,-6.29,-4.34
205,2004,San Jose State,WAC,6,23,61.3,67.5,-6.14,3.59,-7.33,2.99,-4.34
