,Year,School,Conf,W,L,Pts,Opp,MOV,SOS,OSRS,DSRS,SRS,ORtg,DRtg,NRtg
181,2016,Tennessee State,OVC (East),20,11,73.3,68.8,4.48,-5.30,-2.85,1.03,-1.81,99.17,100.12,-0.94
182,2016,Coastal Carolina,Big South,21,12,73.0,66.5,6.48,-4.22,-4.61,2.76,-1.85,99.38,100.62,-1.25
183,2016,St. John's (NY),Big East,8,24,67.9,77.3,-9.31,7.94,-1.47,-0.43,-1.90,96.43,97.16,-0.73
184,2016,Western Michigan,MAC (West),13,19,73.2,73.5,-0.31,0.06,0.11,-2.18,-2.07,101.41,103.07,-1.66
185,2016,Bucknell,Patriot,17,14,79.0,73.8,5.16,-5.89,3.63,-5.71,-2.09,102.56,104.56,-2.00
186,2016,Portland,WCC,12,20,77.6,79.8,-2.16,0.56,5.08,-7.29,-2.21,104.77,106.38,-1.61
187,2016,Detroit Mercy,Horizon,16,15,83.7,82.8,0.90,-0.82,8.87,-11.31,-2.44,108.14,109.64,-1.50
188,2016,Oral Roberts,Summit,14,17,76.0,76.9,-0.90,0.59,1.54,-4.23,-2.69,104.97,107.15,-2.18
189,2016,Saint Louis,A-10,11,21,65.8,72.0,-6.22,3.49,-4.59,1.86,-2.73,96.16,99.42,-3.25
190,2016,Georgia State,Sun Belt,16,14,65.7,65.0,0.70,-2.19,-7.20,4.40,-2.80,98.29,100.30,-2.01
191,2016,Furman,Southern,19,16,71.1,66.7,4.40,-4.20,-5.23,2.39,-2.83,102.02,104.37,-2.35
192,2016,South Florida,AAC,8,25,63.2,71.3,-8.09,5.24,-5.83,2.97,-2.85,97.31,100.73,-3.43
193,2016,San Francisco,WCC,15,15,77.6,78.7,-1.10,-0.68,4.33,-7.25,-2.92,104.81,107.21,-2.40
194,2016,Mercer,Southern,19,15,71.9,68.8,3.15,-4.55,-5.32,2.21,-3.11,102.50,104.77,-2.27
195,2016,Charlotte,CUSA,14,19,78.3,79.7,-1.42,-1.72,3.24,-6.38,-3.14,103.70,106.57,-2.87
196,2016,Texas A&M-Corpus Christi,Southland,25,8,73.6,69.9,3.64,-5.44,-2.85,-0.33,-3.18,99.52,102.17,-2.65
197,2016,Tennessee Tech,OVC (East),19,12,77.9,75.5,2.45,-3.66,2.52,-5.73,-3.21,105.94,109.21,-3.27
198,2016,Denver,Summit,16,15,65.2,65.3,-0.10,-3.24,-10.40,7.06,-3.34,101.39,105.11,-3.72
199,2016,Cal Poly,Big West,10,20,72.4,75.2,-2.80,0.90,0.20,-3.69,-3.49,105.12,109.08,-3.96
200,2016,Missouri State,MVC,13,19,67.3,72.5,-5.25,2.58,-2.06,-1.46,-3.52,99.10,102.63,-3.53
201,2016,Eastern Kentucky,OVC (East),15,16,80.5,79.1,1.42,-3.86,5.01,-8.54,-3.53,104.74,109.02,-4.28
202,2016,Pacific,WCC,8,20,69.6,71.8,-2.18,2.35,-3.58,0.01,-3.57,100.19,104.08,-3.88
203,2016,Loyola Marymount,WCC,14,17,71.2,74.8,-3.58,0.87,-0.79,-2.84,-3.63,102.19,106.50,-4.31
204,2016,North Dakota,Big Sky,17,16,75.0,71.7,3.27,-4.91,-0.47,-3.21,-3.68,97.38,101.53,-4.14
205,2016,Wofford,Southern,15,17,71.8,71.7,0.03,-2.35,-3.06,-0.69,-3.75,103.82,107.81,-3.99
206,2016,UTEP,CUSA,19,14,77.4,74.9,2.52,-4.93,1.54,-5.35,-3.81,100.48,104.64,-4.17
207,2016,Fairfield,MAAC,19,14,76.4,77.1,-0.70,-3.14,3.04,-6.88,-3.84,101.17,105.55,-4.37
208,2016,NJIT,A-Sun,20,15,75.1,73.9,1.20,-4.56,-1.74,-2.43,-4.17,100.14,104.50,-4.36
209,2016,Lehigh,Patriot,17,15,70.9,69.1,1.81,-5.20,-2.57,-1.85,-4.42,100.86,105.95,-5.09
210,2016,Eastern Washington,Big Sky,18,16,81.4,77.0,4.47,-6.03,3.78,-8.24,-4.47,108.92,113.60,-4.68
211,2016,Texas Southern,SWAC,18,15,72.8,70.5,2.30,-6.94,-1.59,-3.05,-4.64,102.49,107.47,-4.98
212,2016,Santa Clara,WCC,11,20,67.2,73.3,-6.10,1.86,-4.18,-0.49,-4.67,99.93,105.48,-5.55
213,2016,Wagner,NEC,23,11,70.3,65.0,5.29,-9.52,-7.65,2.86,-4.79,96.36,101.17,-4.80
214,2016,Western Carolina,Southern,16,18,72.9,73.2,-0.32,-1.53,-2.10,-2.88,-4.98,98.25,103.29,-5.04
215,2016,Navy,Patriot,19,14,67.6,64.7,2.88,-7.05,-8.45,3.46,-4.99,95.54,100.98,-5.44
216,2016,Rider,MAAC,13,20,66.0,67.4,-1.39,-3.60,-8.02,3.02,-5.00,96.11,102.19,-6.09
217,2016,Saint Peter's,MAAC,14,16,65.5,66.2,-0.70,-4.30,-10.24,5.24,-5.00,94.33,100.58,-6.26
218,2016,Drake,MVC,7,24,67.5,71.9,-4.42,0.92,-3.21,-1.94,-5.15,102.58,109.36,-6.79
219,2016,Radford,Big South,16,15,73.1,72.5,0.58,-3.45,-2.21,-2.96,-5.17,100.86,106.90,-6.04
220,2016,Idaho,Big Sky,21,13,69.8,66.2,3.56,-5.88,-8.38,3.19,-5.19,96.10,101.91,-5.81
221,2016,Florida International,CUSA,13,19,71.2,70.1,1.09,-4.81,-4.71,-0.54,-5.25,100.80,106.24,-5.44
222,2016,Texas State,Sun Belt,15,16,66.0,64.3,1.71,-4.29,-10.11,4.75,-5.36,96.09,102.32,-6.24
223,2016,Drexel,CAA,6,25,63.2,70.4,-7.26,1.88,-8.35,2.93,-5.42,96.70,103.77,-7.08
224,2016,Air Force,MWC,14,18,68.4,72.8,-4.41,0.66,-5.17,-0.34,-5.51,97.00,103.51,-6.51
225,2016,Tennessee-Martin,OVC (West),20,15,73.0,71.3,1.71,-4.72,-3.08,-2.49,-5.57,101.15,107.87,-6.72
226,2016,Dartmouth,Ivy,10,18,71.1,71.0,0.11,-3.29,-5.48,-0.10,-5.58,97.60,103.92,-6.32
227,2016,South Dakota,Summit,14,18,76.3,79.3,-2.94,-0.88,3.08,-8.67,-5.58,103.15,109.43,-6.27
228,2016,UC Davis,Big West,11,19,63.8,66.0,-2.20,-1.26,-8.96,3.38,-5.58,92.43,99.24,-6.81
229,2016,Canisius,MAAC,14,19,76.5,78.4,-1.85,-3.77,2.46,-8.08,-5.62,105.14,112.00,-6.86
230,2016,Georgia Southern,Sun Belt,14,17,75.9,74.4,1.48,-3.14,-0.74,-4.91,-5.65,101.39,107.54,-6.15
231,2016,UC Riverside,Big West,14,19,69.7,69.7,-0.03,-3.08,-6.08,0.42,-5.66,97.75,104.21,-6.46
232,2016,San Jose State,MWC,9,22,70.5,73.9,-3.35,1.35,-4.48,-1.32,-5.79,95.61,102.02,-6.41
233,2016,IUPUI,Summit,13,19,68.2,73.8,-5.66,0.11,-5.00,-0.85,-5.86,95.92,102.23,-6.32
234,2016,Bowling Green State,MAC (East),16,18,70.6,72.3,-1.68,-1.85,-4.40,-1.48,-5.88,97.81,104.46,-6.65
235,2016,Miami (OH),MAC (East),13,20,63.3,68.2,-4.85,-0.25,-9.66,3.75,-5.91,95.47,102.95,-7.47
236,2016,Samford,Southern,14,19,73.9,74.0,-0.06,-4.49,-2.15,-3.80,-5.94,99.17,106.20,-7.03
237,2016,UNC Greensboro,Southern,15,19,72.6,73.4,-0.74,-3.23,-3.64,-2.36,-6.01,99.86,106.97,-7.12
238,2016,Austin Peay,OVC (West),18,18,76.1,76.8,-0.69,-2.98,-0.02,-6.02,-6.04,101.02,107.76,-6.74
239,2016,Sam Houston State,Southland,18,16,75.0,71.4,3.65,-6.50,-4.25,-1.82,-6.06,99.65,106.29,-6.64
240,2016,La Salle,A-10,9,22,64.1,73.5,-9.42,4.65,-6.48,0.40,-6.09,97.48,105.71,-8.23
241,2016,Pennsylvania,Ivy,11,17,68.3,71.9,-3.64,-2.15,-4.24,-1.94,-6.18,97.80,105.61,-7.81
242,2016,Western Illinois,Summit,10,17,70.5,70.9,-0.37,-1.32,-4.64,-1.56,-6.20,98.49,105.93,-7.44
243,2016,Kansas City,WAC,12,19,69.4,72.3,-2.84,-2.24,-4.18,-2.13,-6.31,100.14,107.81,-7.67
244,2016,Boston University,Patriot,19,15,73.0,72.5,0.56,-6.37,-1.55,-5.24,-6.79,99.08,107.13,-8.05
245,2016,Cal State Northridge,Big West,10,20,71.4,75.4,-3.93,-0.85,-1.09,-5.76,-6.85,97.39,105.38,-7.99
246,2016,Northern Kentucky,Horizon,9,21,70.5,74.4,-3.90,-0.69,-4.66,-2.22,-6.87,98.38,106.69,-8.31
247,2016,Montana State,Big Sky,14,17,76.4,77.8,-1.35,-5.35,0.17,-7.08,-6.91,103.74,111.73,-7.99
248,2016,Gardner-Webb,Big South,17,16,75.0,74.3,0.76,-3.96,-2.91,-4.01,-6.92,97.13,105.36,-8.23
249,2016,Rutgers,Big Ten,7,25,67.7,80.3,-12.66,6.43,-1.86,-5.19,-7.06,96.75,104.66,-7.92
250,2016,Cal State Fullerton,Big West,10,20,70.1,74.2,-4.10,-0.76,-3.10,-4.02,-7.12,99.16,107.99,-8.83
251,2016,Army,Patriot,19,14,76.9,75.0,1.97,-8.13,0.86,-8.18,-7.32,96.87,106.20,-9.33
252,2016,Arkansas State,Sun Belt,11,20,73.6,75.9,-2.29,-2.37,0.09,-7.57,-7.48,96.68,105.29,-8.60
253,2016,Manhattan,MAAC,13,18,68.8,73.2,-4.35,-3.12,-5.29,-2.18,-7.48,96.50,105.74,-9.24
254,2016,Norfolk State,MEAC,17,17,73.4,73.4,0.00,-6.73,-1.64,-5.91,-7.55,101.76,111.61,-9.85
255,2016,Southern,SWAC,22,13,72.4,68.7,3.66,-9.37,-5.10,-2.58,-7.68,95.97,105.54,-9.57
256,2016,San Diego,WCC,9,21,60.7,69.1,-8.40,1.42,-10.98,3.19,-7.78,91.45,101.56,-10.11
257,2016,New Hampshire,AEC,20,13,71.0,69.6,1.36,-7.05,-5.78,-2.11,-7.89,96.27,106.33,-10.06
258,2016,Appalachian State,Sun Belt,9,22,70.5,77.4,-6.81,-1.10,-1.64,-6.27,-7.91,98.26,107.56,-9.30
259,2016,Brown,Ivy,8,20,72.9,77.0,-4.11,-2.82,0.47,-8.52,-8.05,99.90,109.50,-9.60
260,2016,Portland State,Big Sky,13,18,77.7,77.7,-0.03,-5.94,0.27,-8.42,-8.15,98.98,108.85,-9.86
261,2016,South Alabama,Sun Belt,14,19,69.2,73.5,-4.30,-2.02,-4.94,-3.25,-8.18,92.62,102.54,-9.92
262,2016,Eastern Illinois,OVC (West),13,17,71.5,73.8,-2.27,-3.52,-4.82,-3.53,-8.35,98.09,108.96,-10.87
263,2016,Kennesaw State,A-Sun,11,20,72.2,77.4,-5.16,-1.61,-3.42,-5.15,-8.58,97.82,108.37,-10.55
264,2016,Colgate,Patriot,13,17,69.8,71.5,-1.73,-6.06,-5.37,-3.24,-8.61,99.73,110.71,-10.99
265,2016,Delaware,CAA,7,23,66.2,75.7,-9.47,0.85,-4.63,-4.00,-8.62,98.19,109.31,-11.12
266,2016,Sacramento State,Big Sky,14,17,71.3,72.2,-0.87,-5.32,-5.00,-3.64,-8.63,96.06,106.87,-10.81
267,2016,Jackson State,SWAC,20,16,68.2,65.3,2.86,-9.54,-8.53,-0.13,-8.66,90.70,101.28,-10.57
268,2016,Hampton,MEAC,21,11,73.8,74.1,-0.22,-8.45,-1.41,-7.34,-8.74,95.65,106.70,-11.05
269,2016,Rice,CUSA,12,20,75.8,80.5,-4.66,-2.70,1.00,-9.79,-8.80,103.69,114.06,-10.36
270,2016,Lipscomb,A-Sun,12,21,78.5,81.5,-3.00,-3.81,1.99,-10.83,-8.85,98.56,109.24,-10.68
271,2016,Cleveland State,Horizon,9,23,60.8,67.8,-6.94,0.09,-14.07,4.90,-9.17,89.73,101.78,-12.05
272,2016,Incarnate Word,Southland,17,12,74.0,73.8,0.17,-6.20,-5.43,-3.78,-9.20,97.58,107.88,-10.30
273,2016,Troy,Sun Belt,9,22,69.2,75.1,-5.94,-2.07,-4.96,-4.25,-9.21,95.76,107.47,-11.71
274,2016,Jacksonville,A-Sun,16,16,76.4,76.0,0.41,-6.09,-2.19,-7.15,-9.34,96.82,108.33,-11.52
275,2016,Cornell,Ivy,10,18,71.1,78.3,-7.18,-1.04,-1.27,-8.28,-9.55,95.51,107.72,-12.21
276,2016,Utah Valley,WAC,12,18,76.0,78.7,-2.67,-3.58,1.36,-10.93,-9.58,96.89,108.03,-11.14
277,2016,Seattle,WAC,15,17,64.8,66.9,-2.06,-5.02,-10.46,0.84,-9.62,92.24,104.29,-12.06
278,2016,Idaho State,Big Sky,16,15,74.1,76.0,-1.94,-6.69,-3.90,-5.93,-9.83,96.33,108.18,-11.84
279,2016,North Texas,CUSA,12,20,74.6,78.3,-3.72,-3.23,-2.32,-7.52,-9.83,98.08,109.94,-11.87
280,2016,Mount St. Mary's,NEC,14,19,67.2,69.2,-1.94,-7.99,-8.81,-1.12,-9.93,91.09,103.49,-12.41
281,2016,South Carolina State,MEAC,19,15,73.1,73.1,0.00,-8.24,-4.23,-5.76,-9.99,99.32,112.12,-12.80
282,2016,Jacksonville State,OVC (East),8,23,67.7,72.1,-4.32,-3.95,-9.18,-1.08,-10.26,95.44,108.67,-13.23
283,2016,Florida Atlantic,CUSA,8,25,66.3,74.1,-7.76,-1.72,-8.54,-1.76,-10.30,92.65,105.49,-12.84
284,2016,Quinnipiac,MAAC,9,21,65.6,71.0,-5.40,-4.98,-9.57,-0.81,-10.38,88.33,101.07,-12.74
285,2016,Houston Baptist,Southland,17,17,76.6,75.9,0.65,-5.26,-2.07,-8.32,-10.39,98.19,111.05,-12.86
286,2016,Liberty,Big South,13,19,64.7,68.4,-3.69,-3.73,-11.47,1.05,-10.42,95.60,109.96,-14.35
287,2016,Southern Mississippi,CUSA,8,21,64.3,70.5,-6.17,-3.66,-11.11,0.53,-10.58,94.18,108.58,-14.40
288,2016,SIU Edwardsville,OVC (West),6,22,65.7,73.9,-8.18,-2.60,-9.19,-1.59,-10.78,92.05,106.46,-14.41
289,2016,Stetson,A-Sun,12,22,80.3,82.6,-2.29,-4.35,1.35,-12.13,-10.78,100.38,113.60,-13.22
290,2016,Youngstown State,Horizon,11,21,76.2,83.8,-7.66,-0.86,2.62,-13.48,-10.86,99.42,112.81,-13.39
291,2016,Fairleigh Dickinson,NEC,18,15,77.5,78.8,-1.27,-8.31,1.37,-12.27,-10.90,99.82,113.27,-13.46
292,2016,Loyola (MD),Patriot,9,21,69.7,75.3,-5.67,-5.24,-4.79,-6.11,-10.90,96.95,110.83,-13.88
293,2016,Bradley,MVC,5,27,56.0,69.9,-13.91,3.70,-12.86,1.95,-10.91,86.83,101.75,-14.92
294,2016,Charleston Southern,Big South,9,21,71.5,75.1,-3.57,-2.59,-4.55,-6.37,-10.92,96.47,110.73,-14.26
295,2016,Campbell,Big South,12,18,73.6,73.4,0.13,-6.67,-4.53,-6.55,-11.07,97.64,112.01,-14.37
296,2016,Holy Cross,Patriot,15,20,64.8,69.9,-5.09,-6.11,-11.03,-0.17,-11.20,93.40,108.37,-14.98
297,2016,St. Francis (NY),NEC,15,17,65.5,66.6,-1.13,-9.24,-11.75,0.52,-11.24,89.54,104.25,-14.71
298,2016,Niagara,MAAC,7,25,64.6,72.0,-7.41,-3.86,-10.66,-0.60,-11.26,91.16,106.06,-14.89
299,2016,Longwood,Big South,10,23,72.6,75.8,-3.21,-5.15,-3.55,-7.87,-11.42,96.84,111.65,-14.81
300,2016,Marist,MAAC,7,23,71.5,78.7,-7.17,-4.52,-2.95,-8.74,-11.69,98.75,114.36,-15.61
301,2016,Long Island University,NEC,16,15,76.2,77.0,-0.77,-11.01,-0.90,-10.88,-11.79,96.53,111.70,-15.17
302,2016,Northern Colorado,Big Sky,10,21,73.9,80.1,-6.13,-4.01,-2.24,-9.98,-12.22,99.15,114.58,-15.43
303,2016,Morgan State,MEAC,9,22,67.4,71.7,-4.32,-7.97,-7.65,-4.92,-12.57,91.20,107.82,-16.62
304,2016,Saint Francis (PA),NEC,13,17,70.3,72.7,-2.37,-9.06,-6.96,-5.62,-12.57,96.28,112.86,-16.58
305,2016,VMI,Southern,9,21,69.4,75.5,-6.10,-3.15,-7.09,-5.87,-12.96,93.35,110.63,-17.27
306,2016,North Carolina Central,MEAC,13,19,69.4,69.8,-0.47,-10.03,-9.87,-3.13,-13.00,93.28,109.98,-16.71
307,2016,Sacred Heart,NEC,12,18,73.9,77.9,-3.97,-9.05,-2.46,-10.55,-13.01,95.62,112.35,-16.73
308,2016,Alabama State,SWAC,14,17,71.5,74.5,-2.94,-9.35,-5.05,-8.06,-13.11,93.40,110.46,-17.06
309,2016,Presbyterian,Big South,11,20,67.5,72.9,-5.35,-4.98,-10.65,-2.72,-13.38,89.54,107.74,-18.20
310,2016,Alabama A&M,SWAC,11,18,68.1,70.4,-2.34,-10.75,-8.20,-5.27,-13.47,95.84,113.61,-17.78
311,2016,Robert Morris,NEC,10,22,65.1,70.8,-5.78,-7.75,-11.49,-2.04,-13.53,87.94,105.19,-17.24
312,2016,Massachusetts-Lowell,AEC,11,18,76.6,82.8,-6.21,-6.17,0.12,-13.72,-13.59,96.71,114.25,-17.54
313,2016,Southeastern Louisiana,Southland,12,21,71.0,75.4,-4.39,-7.55,-6.86,-6.75,-13.61,94.25,111.24,-16.99
314,2016,South Carolina Upstate,A-Sun,10,22,72.3,78.0,-5.63,-4.39,-6.30,-7.48,-13.78,96.03,114.12,-18.10
315,2016,Abilene Christian,Southland,13,18,71.3,73.3,-2.03,-7.53,-7.39,-6.54,-13.93,93.88,111.95,-18.06
316,2016,Binghamton,AEC,8,22,60.9,68.6,-7.73,-6.35,-16.36,2.28,-14.08,84.27,103.22,-18.95
317,2016,American,Patriot,12,19,57.6,65.7,-8.10,-6.08,-17.98,3.80,-14.18,87.41,107.59,-20.17
318,2016,New Orleans,Southland,10,20,75.0,77.5,-2.53,-8.17,-3.97,-10.24,-14.21,92.95,110.75,-17.80
319,2016,Maryland-Eastern Shore,MEAC,10,22,68.1,75.0,-6.91,-6.17,-7.75,-6.48,-14.23,93.29,111.76,-18.48
320,2016,Hartford,AEC,10,23,70.8,78.4,-7.64,-5.69,-3.32,-10.97,-14.29,96.39,114.93,-18.54
321,2016,Bethune-Cookman,MEAC,14,18,70.6,72.8,-2.25,-9.18,-8.27,-6.08,-14.35,93.32,111.46,-18.13
322,2016,Howard,MEAC,12,20,72.2,76.0,-3.81,-8.33,-6.58,-7.85,-14.43,89.77,108.09,-18.31
323,2016,Illinois-Chicago,Horizon,5,25,67.3,78.3,-10.97,-0.81,-7.97,-6.55,-14.52,86.32,104.65,-18.33
324,2016,Lamar,Southland,11,19,75.4,77.0,-1.57,-8.77,-4.06,-10.64,-14.69,93.67,111.52,-17.85
325,2016,Lafayette,Patriot,6,24,71.4,80.4,-9.00,-6.00,-3.02,-11.98,-15.00,95.42,115.40,-19.98
326,2016,Central Arkansas,Southland,7,21,75.4,83.7,-8.36,-6.81,-1.23,-13.93,-15.17,96.77,115.72,-18.95
327,2016,McNeese State,Southland,9,20,71.8,79.3,-7.52,-6.74,-6.15,-9.09,-15.24,93.38,112.08,-18.71
328,2016,Maryland-Baltimore County,AEC,7,25,72.1,80.6,-8.50,-6.87,-3.99,-11.38,-15.37,96.30,116.72,-20.42
329,2016,Savannah State,MEAC,16,16,62.3,67.7,-5.47,-8.59,-15.74,0.35,-15.39,84.19,104.37,-20.18
330,2016,Northwestern State,Southland,8,20,79.4,86.2,-6.75,-5.66,0.60,-16.34,-15.74,97.08,116.24,-19.15
331,2016,Coppin State,MEAC,9,22,72.3,80.5,-8.29,-6.06,-3.95,-11.80,-15.75,92.28,112.10,-19.82
332,2016,The Citadel,Southern,10,22,86.0,92.6,-6.53,-4.75,9.08,-25.03,-15.95,98.04,116.06,-18.01
333,2016,Alcorn State,SWAC,15,15,67.1,72.1,-5.00,-9.94,-9.58,-6.43,-16.01,91.45,112.46,-21.01
334,2016,Southeast Missouri State,OVC (West),5,24,67.0,77.7,-10.62,-3.43,-8.56,-7.49,-16.05,88.14,109.22,-21.08
335,2016,UTSA,CUSA,5,27,72.4,84.3,-11.91,-3.36,-2.29,-14.07,-16.36,94.72,114.95,-20.23
336,2016,Nicholls State,Southland,11,23,67.6,76.4,-8.82,-5.23,-10.53,-6.15,-16.68,87.75,108.42,-20.66
337,2016,North Carolina A&T,MEAC,10,22,67.8,76.0,-8.25,-8.49,-8.31,-8.48,-16.78,90.95,112.97,-22.02
338,2016,Southern Utah,Big Sky,6,24,68.0,81.0,-12.97,-4.22,-6.47,-10.90,-17.36,94.13,117.74,-23.61
339,2016,Maine,AEC,8,22,76.0,86.9,-10.90,-6.49,0.84,-18.23,-17.39,91.35,112.68,-21.33
340,2016,Prairie View,SWAC,7,24,60.4,71.0,-10.61,-6.82,-13.61,-3.82,-17.43,84.28,107.46,-23.18
341,2016,Chicago State,WAC,4,28,66.9,77.4,-10.56,-1.38,-9.96,-7.55,-17.52,87.93,110.59,-22.66
342,2016,Texas-Rio Grande Valley,WAC,8,22,66.4,77.7,-11.23,-4.25,-8.97,-8.91,-17.88,92.49,116.38,-23.89
343,2016,Northern Arizona,Big Sky,5,25,68.5,81.3,-12.80,-2.83,-7.09,-11.20,-18.29,89.57,113.70,-24.12
344,2016,Bryant,NEC,8,23,65.1,76.2,-11.06,-6.71,-10.67,-7.91,-18.58,89.86,114.99,-25.13
345,2016,Arkansas-Pine Bluff,SWAC,8,25,56.6,70.4,-13.79,-5.52,-17.45,-1.86,-19.31,83.34,109.76,-26.43
346,2016,Grambling,SWAC,7,24,62.1,68.1,-6.00,-8.48,-16.35,-3.27,-19.62,83.58,109.76,-26.18
347,2016,Mississippi Valley State,SWAC,8,27,65.5,77.3,-11.74,-8.11,-8.86,-10.99,-19.86,85.86,111.61,-25.75
348,2016,Delaware State,MEAC,7,25,61.9,73.0,-11.13,-6.85,-15.01,-5.87,-20.88,83.71,112.63,-28.91
349,2016,Florida A&M,MEAC,8,21,64.2,73.4,-9.14,-10.67,-14.89,-6.85,-21.74,79.14,107.87,-28.73
350,2016,Central Connecticut State,NEC,4,25,65.1,78.2,-13.10,-9.24,-11.39,-10.96,-22.35,87.28,117.37,-30.09
0,2017,Gonzaga,WCC,37,2,82.6,61.5,21.13,4.13,12.79,12.47,25.26,119.23,82.51,36.71
1,2017,North Carolina,ACC,33,7,84.4,70.6,13.83,11.76,16.92,7.91,24.84,122.33,86.92,35.41
2,2017,West Virginia,Big 12,28,9,81.5,66.7,14.78,9.67,14.63,9.83,24.45,118.49,84.37,34.12
3,2017,Kentucky,SEC,32,6,84.9,71.5,13.39,10.49,16.92,6.96,23.88,120.28,86.87,33.41
4,2017,Villanova,Big East,32,4,77.2,62.7,14.53,9.28,9.20,14.61,23.80,123.50,87.45,36.05
5,2017,Kansas,Big 12,31,5,83.2,71.9,11.31,12.23,16.58,6.95,23.53,123.67,89.65,34.02
6,2017,Louisville,ACC,25,9,77.3,66.0,11.32,11.15,10.35,12.13,22.47,118.44,85.52,32.93
7,2017,Florida,SEC,27,9,77.9,66.5,11.39,11.01,11.36,11.04,22.40,117.61,85.10,32.51
8,2017,Duke,ACC,28,9,80.8,70.2,10.65,10.91,13.15,8.41,21.56,122.70,91.17,31.53
9,2017,Wichita State,MVC,31,5,81.0,62.4,18.61,2.96,10.67,10.57,21.24,117.30,86.44,30.85
10,2017,Oregon,Pac-12,33,6,78.9,65.8,13.10,8.38,9.52,11.29,20.80,118.40,88.20,30.20
11,2017,UCLA,Pac-12,31,5,89.8,75.5,14.28,6.39,20.52,0.15,20.67,124.63,95.78,28.85
12,2017,Virginia,ACC,23,11,66.1,56.4,9.71,10.93,-1.49,22.12,20.63,114.37,81.99,32.38
13,2017,Iowa State,Big 12,24,11,80.8,72.3,8.57,11.94,12.54,7.97,20.51,119.92,90.84,29.09
14,2017,Purdue,Big Ten,27,8,79.7,68.4,11.34,8.79,11.54,8.59,20.13,118.48,88.85,29.63
15,2017,Baylor,Big 12,27,8,72.9,63.7,9.20,11.87,4.89,14.86,19.75,117.81,87.95,29.86
16,2017,Wisconsin,Big Ten,27,10,72.4,62.4,10.00,9.40,3.85,15.56,19.40,116.38,86.58,29.80
17,2017,Oklahoma State,Big 12,20,13,85.7,78.5,7.24,12.22,19.23,-0.04,19.19,125.05,97.65,27.40
18,2017,Florida State,ACC,26,9,82.1,72.1,10.00,8.87,13.22,5.65,18.87,117.54,90.36,27.18
19,2017,Michigan,Big Ten,26,12,75.0,66.4,8.63,10.17,7.68,11.13,18.80,123.68,94.53,29.14
20,2017,Southern Methodist,AAC,30,5,74.3,60.0,14.26,4.45,5.83,12.88,18.71,120.93,90.91,30.02
21,2017,Cincinnati,AAC,30,6,74.3,61.3,12.94,5.49,4.50,13.94,18.43,116.04,88.07,27.97
22,2017,Arizona,Pac-12,32,5,76.6,65.9,10.62,7.63,7.47,10.79,18.25,118.07,90.77,27.29
23,2017,Notre Dame,ACC,26,10,77.3,69.3,8.03,9.78,10.00,7.81,17.81,119.69,93.01,26.68
24,2017,Butler,Big East,25,9,76.3,68.9,7.47,10.23,8.45,9.25,17.70,119.19,92.47,26.71
25,2017,South Carolina,SEC,26,11,73.2,65.2,7.92,10.16,5.20,12.32,17.52,109.79,83.76,26.03
26,2017,Creighton,Big East,25,10,81.8,72.8,9.00,8.95,12.76,4.51,17.27,116.88,91.79,25.08
27,2017,Saint Mary's (CA),WCC,29,5,72.0,57.5,14.56,2.19,1.09,15.66,16.75,119.63,91.48,28.15
28,2017,TCU,Big 12,24,15,74.7,69.7,5.03,10.95,7.12,8.52,15.64,116.16,92.98,23.18
29,2017,Marquette,Big East,19,13,82.2,75.6,6.66,8.60,14.48,0.78,15.26,122.04,99.18,22.86
30,2017,Kansas State,Big 12,21,14,72.1,67.8,4.31,10.48,4.38,10.42,14.80,114.30,91.81,22.49
31,2017,Xavier,Big East,24,14,74.6,71.3,3.29,11.51,7.60,7.20,14.80,115.94,93.35,22.59
32,2017,Indiana,Big Ten,18,16,79.7,73.3,6.47,8.16,11.23,3.39,14.63,117.34,96.09,21.25
33,2017,Minnesota,Big Ten,24,10,75.2,69.4,5.74,8.82,7.61,6.95,14.56,109.07,87.65,21.42
34,2017,Miami (FL),ACC,21,12,69.0,64.1,4.91,9.57,0.43,14.05,14.48,110.75,89.05,21.70
35,2017,Wake Forest,ACC,19,14,82.8,78.4,4.39,9.80,14.95,-0.76,14.19,120.96,100.01,20.94
36,2017,Texas Tech,Big 12,18,14,73.3,67.1,6.25,7.86,3.31,10.80,14.11,115.27,93.60,21.68
37,2017,Arkansas,SEC,26,10,79.3,73.9,5.44,8.60,10.56,3.48,14.04,116.19,95.76,20.43
38,2017,Northwestern,Big Ten,24,12,71.1,65.5,5.58,8.43,2.90,11.12,14.02,111.60,90.43,21.17
39,2017,Syracuse,ACC,19,15,76.3,71.1,5.24,8.47,8.33,5.37,13.70,117.39,96.51,20.88
40,2017,Vanderbilt,SEC,19,16,71.1,68.1,2.97,10.72,3.95,9.75,13.69,113.82,92.70,21.11
41,2017,Michigan State,Big Ten,20,15,71.9,68.7,3.17,10.50,4.20,9.47,13.67,113.33,92.34,20.99
42,2017,Clemson,ACC,17,16,74.8,71.5,3.24,9.98,6.64,6.58,13.22,115.83,95.51,20.32
43,2017,Dayton,A-10,24,8,75.9,66.4,9.44,4.27,5.80,7.18,12.98,111.80,92.02,19.78
44,2017,Rhode Island,A-10,25,10,73.6,65.4,8.26,4.62,3.78,9.10,12.88,111.77,91.83,19.94
